id locations airCompanies airline bct fn positions classify
325 SEA AC PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
326 SEA AC PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
327 SEA MU PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
328 SEA MU PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
329 SEA HA PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
330 SEA HA PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
331 SEA JD PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
332 SEA JD PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
333 SEA OZ PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
334 SEA OZ PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
335 SEA GS PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
336 SEA GS PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
337 BFI AC PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
338 BFI AC PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
339 BFI MU PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
340 BFI MU PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
341 BFI HA PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
342 BFI HA PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
343 BFI JD PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
344 BFI JD PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
345 BFI OZ PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
346 BFI OZ PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
347 BFI GS PEK-LIS -1 JD460 -1 5b6903444f3d78d1f73be89d
348 BFI GS PEK-LIS -1 JD459 -1 5b6903444f3d78d1f73be89d
349 BJS AC PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
350 BJS AC PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
351 BJS MU PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
352 BJS MU PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
353 BJS HA PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
354 BJS HA PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
355 BJS JD PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
356 BJS JD PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
357 BJS OZ PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
358 BJS OZ PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
359 BJS GS PEK-LIS -1 JD460 -1 5bc4140d4f3d78d1f73d89e0
360 BJS GS PEK-LIS -1 JD459 -1 5bc4140d4f3d78d1f73d89e0
361 HGH AC PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
362 HGH AC PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
363 HGH MU PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
364 HGH MU PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
365 HGH HA PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
366 HGH HA PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
367 HGH JD PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
368 HGH JD PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
369 HGH OZ PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
370 HGH OZ PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
371 HGH GS PEK-LIS -1 JD460 -1 5b8e0d534f3d78d1f73c42a3
372 HGH GS PEK-LIS -1 JD459 -1 5b8e0d534f3d78d1f73c42a3
373 ADA AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
374 ADA AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
375 ADA MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
376 ADA MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
377 ADA HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
378 ADA HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
379 ADA JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
380 ADA JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
381 ADA OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
382 ADA OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
383 ADA GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
384 ADA GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
385 ADF AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
386 ADF AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
387 ADF MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
388 ADF MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
389 ADF HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
390 ADF HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
391 ADF JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
392 ADF JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
393 ADF OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
394 ADF OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
395 ADF GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
396 ADF GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
397 AFY AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
398 AFY AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
399 AFY MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
400 AFY MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
401 AFY HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
402 AFY HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
403 AFY JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
404 AFY JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
405 AFY OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
406 AFY OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
407 AFY GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
408 AFY GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
409 ESB AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
410 ESB AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
411 ESB MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
412 ESB MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
413 ESB HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
414 ESB HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
415 ESB JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
416 ESB JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
417 ESB OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
418 ESB OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
419 ESB GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
420 ESB GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
421 IST AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
422 IST AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
423 IST MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
424 IST MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
425 IST HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
426 IST HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
427 IST JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
428 IST JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
429 IST OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
430 IST OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
431 IST GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
432 IST GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
433 SAW AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
434 SAW AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
435 SAW MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
436 SAW MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
437 SAW HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
438 SAW HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
439 SAW JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
440 SAW JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
441 SAW OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
442 SAW OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
443 SAW GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
444 SAW GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
445 ASV AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
446 ASV AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
447 ASV MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
448 ASV MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
449 ASV HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
450 ASV HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
451 ASV JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
452 ASV JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
453 ASV OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
454 ASV OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
455 ASV GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
456 ASV GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
457 BMQ AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
458 BMQ AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
459 BMQ MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
460 BMQ MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
461 BMQ HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
462 BMQ HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
463 BMQ JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
464 BMQ JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
465 BMQ OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
466 BMQ OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
467 BMQ GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
468 BMQ GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
469 EDL AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
470 EDL AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
471 EDL MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
472 EDL MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
473 EDL HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
474 EDL HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
475 EDL JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
476 EDL JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
477 EDL OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
478 EDL OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
479 EDL GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
480 EDL GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
481 MEB AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
482 MEB AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
483 MEB MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
484 MEB MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
485 MEB HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
486 MEB HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
487 MEB JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
488 MEB JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
489 MEB OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
490 MEB OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
491 MEB GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
492 MEB GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
493 MEL AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
494 MEL AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
495 MEL MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
496 MEL MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
497 MEL HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
498 MEL HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
499 MEL JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
500 MEL JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
501 MEL OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
502 MEL OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
503 MEL GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
504 MEL GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
505 AKY AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
506 AKY AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
507 AKY MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
508 AKY MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
509 AKY HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
510 AKY HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
511 AKY JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
512 AKY JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
513 AKY OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
514 AKY OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
515 AKY GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
516 AKY GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
517 BMO AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
518 BMO AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
519 BMO MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
520 BMO MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
521 BMO HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
522 BMO HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
523 BMO JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
524 BMO JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
525 BMO OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
526 BMO OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
527 BMO GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
528 BMO GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
529 BSX AC PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
530 BSX AC PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
531 BSX MU PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
532 BSX MU PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
533 BSX HA PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
534 BSX HA PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
535 BSX JD PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
536 BSX JD PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
537 BSX OZ PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
538 BSX OZ PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
539 BSX GS PEK-LIS -1 JD460 -1 5b863eeb4f3d78d1f73c3979
540 BSX GS PEK-LIS -1 JD459 -1 5b863eeb4f3d78d1f73c3979
541 TLV AC PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
542 TLV AC PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
543 TLV MU PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
544 TLV MU PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
545 TLV HA PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
546 TLV HA PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
547 TLV JD PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
548 TLV JD PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
549 TLV OZ PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
550 TLV OZ PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
551 TLV GS PEK-LIS -1 JD460 -1 5bc2a2e94f3d78d1f73d80b7
552 TLV GS PEK-LIS -1 JD459 -1 5bc2a2e94f3d78d1f73d80b7
553 SZX AC PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
554 SZX AC PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
555 SZX MU PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
556 SZX MU PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
557 SZX HA PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
558 SZX HA PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
559 SZX JD PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
560 SZX JD PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
561 SZX OZ PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
562 SZX OZ PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
563 SZX GS PEK-LIS -1 JD460 -1 5b6a62d54f3d78d1f73bef0e
564 SZX GS PEK-LIS -1 JD459 -1 5b6a62d54f3d78d1f73bef0e
565 MUC AC PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
566 MUC AC PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
567 MUC MU PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
568 MUC MU PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
569 MUC HA PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
570 MUC HA PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
571 MUC JD PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
572 MUC JD PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
573 MUC OZ PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
574 MUC OZ PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
575 MUC GS PEK-LIS -1 JD460 -1 5bd3e3994f3d78d1f73dd932
576 MUC GS PEK-LIS -1 JD459 -1 5bd3e3994f3d78d1f73dd932
577 MNL AC PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
578 MNL AC PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
579 MNL MU PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
580 MNL MU PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
581 MNL HA PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
582 MNL HA PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
583 MNL JD PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
584 MNL JD PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
585 MNL OZ PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
586 MNL OZ PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
587 MNL GS PEK-LIS -1 JD460 -1 5bd27cd74f3d78d1f73dd28c
588 MNL GS PEK-LIS -1 JD459 -1 5bd27cd74f3d78d1f73dd28c
589 HKG AC PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
590 HKG AC PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
591 HKG MU PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
592 HKG MU PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
593 HKG HA PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
594 HKG HA PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
595 HKG JD PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
596 HKG JD PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
597 HKG OZ PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
598 HKG OZ PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
599 HKG GS PEK-LIS -1 JD460 -1 5bdadfa74f3d78d1f740aa86
600 HKG GS PEK-LIS -1 JD459 -1 5bdadfa74f3d78d1f740aa86
601 NKG AC PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
602 NKG AC PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
603 NKG MU PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
604 NKG MU PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
605 NKG HA PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
606 NKG HA PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
607 NKG JD PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
608 NKG JD PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
609 NKG OZ PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
610 NKG OZ PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
611 NKG GS PEK-LIS -1 JD460 -1 5bdfc20b4f3d78d1f740c5cd
612 NKG GS PEK-LIS -1 JD459 -1 5bdfc20b4f3d78d1f740c5cd
613 BJS AC PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
614 BJS AC PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
615 BJS MU PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
616 BJS MU PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
617 BJS HA PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
618 BJS HA PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
619 BJS JD PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
620 BJS JD PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
621 BJS OZ PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
622 BJS OZ PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
623 BJS GS PEK-LIS -1 JD460 -1 5b908a3a4f3d78d1f73c45cf
624 BJS GS PEK-LIS -1 JD459 -1 5b908a3a4f3d78d1f73c45cf
625 WUH AC PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
626 WUH AC PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
627 WUH MU PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
628 WUH MU PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
629 WUH HA PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
630 WUH HA PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
631 WUH JD PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
632 WUH JD PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
633 WUH OZ PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
634 WUH OZ PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
635 WUH GS PEK-LIS -1 JD460 -1 5b90a1a94f3d78d1f73c465a
636 WUH GS PEK-LIS -1 JD459 -1 5b90a1a94f3d78d1f73c465a
637 TSN AC PEK-LIS -1 JD460 -1 5bcc10444f3d78d1f73daeae
638 TSN AC PEK-LIS -1 JD459 -1 5bcc10444f3d78d1f73daeae
639 TSN MU PEK-LIS -1 JD460 -1 5bcc10444f3d78d1f73daeae
640 TSN MU PEK-LIS -1 JD459 -1 5bcc10444f3d78d1f73daeae
641 TSN HA PEK-LIS -1 JD460 -1 5bcc10444f3d78d1f73daeae
642 TSN HA PEK-LIS -1 JD459 -1 5bcc10444f3d78d1f73daeae
643 TSN JD PEK-LIS -1 JD460 -1 5bcc10444f3d78d1f73daeae
644 TSN JD PEK-LIS -1 JD459 -1 5bcc10444f3d78d1f73daeae
645 TSN OZ PEK-LIS -1 JD460 -1 5bcc10444f3d78d1f73daeae
646 TSN OZ PEK-LIS -1 JD459 -1 5bcc10444f3d78d1f73daeae
